customerID,Gender,Elderly,Married,Dependents,Time_as_Client,PhoneService,Internet_Service,Security_Service,Suport,StreamingTV,Contract_Type,PaymentMethod,Monthly_Payment,Total_Paid,Churn
0761-AETCS,F,0,No,No,1,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Electronic check,19.3,19.3,Yes
8087-LGYHQ,M,0,No,No,9,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,94.05,811.65,No
4137-BTIKL,M,0,No,No,2,Yes,FIBER OPTIC,Yes,No,No,Month-to-month,Mailed check,90.75,174.75,No
2190-BCXEC,F,0,Yes,No,40,Yes,FIBER OPTIC,No,Yes,No,Month-to-month,Credit card (automatic),78.85,3126.85,No
6227-FBDXH,M,0,Yes,No,69,Yes,FIBER OPTIC,No,No,Yes,One year,Bank transfer (automatic),99.5,6841.45,No
2153-MREFK,F,0,Yes,No,37,Yes,FIBER OPTIC,Yes,Yes,No,One year,Electronic check,99.2,3754.6,Yes
2911-WDXMV,M,0,No,Yes,18,Yes,FIBER OPTIC,No,No,No,Month-to-month,Credit card (automatic),80.55,1406.65,No
7206-PQBBZ,M,1,Yes,No,11,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,70.2,834.7,No
3106-ULWFW,F,0,Yes,No,8,Yes,FIBER OPTIC,No,No,No,Month-to-month,Credit card (automatic),85.2,627.4,Yes
0925-VYDLG,F,0,No,No,3,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,75.25,242.0,Yes
4547-FZJWE,M,0,Yes,Yes,55,Yes,DSL,Yes,No,No,One year,Credit card (automatic),59.45,3157.0,No
7422-WNBTY,M,0,Yes,No,33,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,93.35,3092.0,No
0842-IWYCP,F,0,No,No,46,Yes,DSL,No,No,No,Month-to-month,Bank transfer (automatic),44.95,2168.9,No
3521-HTQTV,M,0,No,No,34,Yes,NO,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),26.1,980.35,No
3744-ZBHON,F,0,No,No,3,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Electronic check,20.2,65.95,No
3373-DIUUN,M,0,Yes,Yes,30,Yes,NO,No internet service,No internet service,No internet service,Two year,Mailed check,21.25,711.9,No
8383-SGHJU,F,0,No,No,33,Yes,DSL,Yes,Yes,No,One year,Electronic check,59.4,1952.8,No
7607-QKKTJ,M,0,Yes,Yes,45,Yes,FIBER OPTIC,No,No,No,One year,Credit card (automatic),95.0,4368.85,No
7707-PYBBH,M,0,No,No,40,Yes,DSL,Yes,Yes,No,Month-to-month,Mailed check,61.9,2647.1,No
8984-HPEMB,F,0,No,No,71,Yes,FIBER OPTIC,Yes,Yes,Yes,Two year,Electronic check,118.65,8477.6,No
4349-GFQHK,M,0,No,No,1,Yes,DSL,No,No,No,Month-to-month,Electronic check,54.35,54.35,Yes
4139-DETXS,F,0,Yes,Yes,72,No,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),64.45,4528.0,No
9779-DPNEJ,F,0,Yes,Yes,22,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,80.15,1790.65,No
9805-FILKB,M,0,Yes,Yes,46,Yes,NO,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),20.2,845.6,No
5793-YOLJN,F,0,Yes,Yes,55,Yes,NO,No internet service,No internet service,No internet service,Two year,Mailed check,21.0,1210.3,No
0673-IGUQO,M,0,No,No,1,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.45,20.45,No
4123-FCVCB,F,0,No,No,12,Yes,DSL,No,Yes,Yes,One year,Mailed check,75.85,854.45,No
8819-IMISP,M,0,No,No,31,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,80.45,2429.1,No
7802-EFKNY,M,0,Yes,No,5,No,DSL,No,No,No,Month-to-month,Electronic check,24.95,100.4,Yes
8311-UEUAB,F,0,Yes,Yes,67,Yes,DSL,Yes,No,Yes,Two year,Electronic check,75.5,5229.45,No
5858-EAFCZ,M,0,No,No,1,Yes,DSL,No,No,No,Month-to-month,Mailed check,44.45,44.45,No
8035-BUYVG,M,0,Yes,No,40,No,DSL,Yes,No,No,One year,Electronic check,42.35,1716.45,Yes
1163-ONYEY,M,0,Yes,Yes,41,Yes,DSL,Yes,No,Yes,Month-to-month,Credit card (automatic),74.55,3023.55,No
9787-XVQIU,M,0,No,No,1,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,75.3,75.3,Yes
8945-MUQUF,M,0,No,No,51,Yes,FIBER OPTIC,Yes,No,Yes,One year,Electronic check,94.8,4837.6,Yes
5656-MJEFC,M,0,Yes,Yes,42,No,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),48.15,2032.3,No
6082-OQFBA,M,0,Yes,Yes,23,Yes,NO,No internet service,No internet service,No internet service,One year,Mailed check,19.65,436.9,No
8051-HJRLT,F,1,No,No,1,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,70.55,70.55,Yes
8974-OVACP,F,0,No,No,1,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.15,20.15,No
4010-YLMVT,F,0,No,No,56,Yes,FIBER OPTIC,Yes,No,Yes,Month-to-month,Credit card (automatic),106.6,5893.95,No
1379-FRVEB,M,0,No,Yes,15,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,91.0,1430.05,No
8612-GXIDD,M,0,Yes,Yes,12,Yes,NO,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),25.4,313.0,No
6288-CHQJB,F,0,Yes,Yes,54,Yes,DSL,Yes,Yes,No,Two year,Bank transfer (automatic),69.95,3871.85,No
8160-HOWOX,F,0,No,No,7,Yes,DSL,No,No,Yes,Month-to-month,Electronic check,66.85,458.1,No
3023-GFLBR,F,0,Yes,Yes,33,Yes,FIBER OPTIC,No,No,No,Month-to-month,Credit card (automatic),86.15,2745.7,Yes
6648-INWPS,M,0,Yes,Yes,16,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Electronic check,20.15,341.35,No
4223-BKEOR,F,0,No,Yes,21,Yes,DSL,Yes,No,No,One year,Mailed check,64.85,1336.8,No
4079-VTGLK,M,1,Yes,No,30,Yes,DSL,No,No,Yes,Two year,Electronic check,74.85,2181.75,No
1763-WQFUK,M,0,No,No,3,Yes,DSL,No,Yes,No,Month-to-month,Mailed check,50.5,147.75,No
1391-UBDAR,M,0,No,No,11,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,72.9,818.45,No
8894-JVDCV,F,0,No,No,62,Yes,FIBER OPTIC,Yes,Yes,Yes,One year,Credit card (automatic),115.05,7133.45,No
2023-VQFDL,M,0,No,No,18,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Electronic check,19.0,348.8,No
1345-GKDZZ,M,0,No,Yes,6,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.55,128.6,No
2014-MKGMH,F,0,No,No,46,Yes,FIBER OPTIC,No,No,Yes,One year,Electronic check,101.1,4674.4,No
5628-FCGYG,M,0,No,No,21,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,84.1,1737.45,No
2560-WBWXF,M,0,No,No,68,Yes,NO,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),24.15,1498.85,No
0248-IPDFW,F,0,No,No,1,Yes,DSL,No,No,No,Month-to-month,Electronic check,50.1,50.1,No
7978-DKUQH,F,0,Yes,No,25,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,74.6,1797.75,No
4335-UPJSI,F,0,No,Yes,24,Yes,NO,No internet service,No internet service,No internet service,Two year,Mailed check,19.75,498.1,No
0524-IAVZO,F,0,Yes,No,30,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,85.0,2624.25,Yes
2737-YNGYW,F,0,No,No,2,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,80.55,184.1,Yes
1784-EZDKJ,M,0,Yes,No,51,Yes,FIBER OPTIC,No,No,Yes,One year,Bank transfer (automatic),106.8,5498.8,No
9297-FVVDH,F,0,Yes,Yes,57,Yes,DSL,Yes,Yes,Yes,Two year,Electronic check,84.5,4845.4,No
8007-YYPWD,F,0,No,No,15,Yes,NO,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),25.05,369.1,No
7101-HRBLJ,F,0,Yes,Yes,72,Yes,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),83.7,6096.9,No
5159-YFPKQ,F,0,No,No,2,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,75.8,160.75,Yes
6635-CPNUN,M,0,Yes,No,28,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Credit card (automatic),96.6,2684.35,No
4021-RQSNY,M,1,Yes,No,29,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,98.5,3004.15,Yes
5453-YBTWV,M,0,Yes,Yes,70,Yes,FIBER OPTIC,Yes,Yes,Yes,Two year,Credit card (automatic),101.1,6994.8,No
5039-LZRQT,F,0,No,No,13,Yes,NO,No internet service,No internet service,No internet service,One year,Mailed check,20.2,273.25,No
2931-VUVJN,F,1,Yes,No,59,Yes,FIBER OPTIC,Yes,Yes,No,One year,Electronic check,94.05,5483.9,No
9061-TIHDA,M,1,Yes,No,13,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,95.25,1233.65,Yes
8699-ASUFO,M,1,Yes,No,7,Yes,FIBER OPTIC,No,No,No,Month-to-month,Mailed check,74.4,527.9,Yes
6418-PIQSP,F,0,Yes,No,62,Yes,DSL,Yes,Yes,Yes,Two year,Mailed check,81.0,4985.9,No
8220-OCUFY,F,0,No,No,21,Yes,DSL,Yes,Yes,No,One year,Electronic check,60.25,1258.35,No
3995-WFCSM,F,0,No,No,2,Yes,DSL,No,No,No,Month-to-month,Electronic check,60.85,111.4,No
1895-QTKDO,F,0,No,No,1,Yes,DSL,No,No,No,Month-to-month,Credit card (automatic),43.95,43.95,No
2038-OEQZH,M,0,No,No,4,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,86.05,308.1,No
1178-PZGAB,F,0,No,No,19,Yes,NO,No internet service,No internet service,No internet service,One year,Credit card (automatic),20.25,383.65,No
7927-AUXBZ,F,0,No,No,30,Yes,FIBER OPTIC,No,Yes,Yes,Month-to-month,Electronic check,85.15,2555.9,Yes
2626-VEEWG,M,0,Yes,Yes,67,Yes,NO,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.4,1284.2,No
2878-RMWXY,M,1,Yes,No,72,Yes,FIBER OPTIC,Yes,No,No,Two year,Credit card (automatic),102.65,7550.3,No
1657-DYMBM,M,0,Yes,No,53,Yes,NO,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.9,1110.05,No
7311-MQJCH,F,0,No,No,5,Yes,NO,No internet service,No internet service,No internet service,One year,Electronic check,19.55,99.6,No
7375-WMVMT,M,1,Yes,No,71,Yes,FIBER OPTIC,No,Yes,No,Two year,Credit card (automatic),95.5,6707.15,No
1136-XGEQU,F,0,Yes,Yes,50,Yes,DSL,No,Yes,Yes,One year,Credit card (automatic),84.15,4164.4,No
2530-FMFXO,M,0,Yes,Yes,56,Yes,FIBER OPTIC,No,Yes,Yes,Two year,Electronic check,103.2,5873.75,No
6844-DZKRF,M,0,No,No,2,Yes,DSL,No,Yes,No,Month-to-month,Credit card (automatic),50.2,109.25,No
4695-WJZUE,F,1,No,No,2,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,88.55,179.25,Yes
7619-ODSGN,M,0,Yes,Yes,24,Yes,DSL,Yes,No,No,Month-to-month,Electronic check,54.75,1338.15,Yes
5970-GHJAW,M,0,Yes,Yes,46,Yes,NO,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.95,862.4,No
8879-XUAHX,M,0,Yes,No,71,Yes,FIBER OPTIC,Yes,Yes,Yes,Two year,Electronic check,116.25,8564.75,No
3689-MOZGR,F,0,No,No,29,No,DSL,No,Yes,No,Month-to-month,Electronic check,31.2,926.2,No
4195-PNGZS,M,0,Yes,Yes,69,Yes,NO,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),24.45,1718.2,No
5003-XZWWO,M,0,Yes,No,71,Yes,DSL,No,Yes,Yes,Two year,Credit card (automatic),84.2,5956.85,No
3988-RQIXO,F,1,No,No,1,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,91.3,91.3,Yes
7622-FWGEW,M,1,Yes,No,56,Yes,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),85.65,4824.45,No
6922-NCEDI,M,0,No,Yes,56,Yes,NO,No internet service,No internet service,No internet service,One year,Mailed check,21.2,1238.65,No
2514-GINMM,M,0,No,No,1,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,79.5,79.5,Yes
9891-NQDBD,F,0,Yes,No,28,Yes,NO,No internet service,No internet service,No internet service,One year,Mailed check,25.55,672.2,No
6131-IUNXN,F,0,Yes,Yes,19,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.2,382.2,No
8548-AWOFC,M,0,Yes,No,66,Yes,DSL,No,Yes,No,Month-to-month,Electronic check,63.85,4264.6,No
9798-DRYDS,F,0,Yes,Yes,17,Yes,DSL,No,Yes,No,One year,Mailed check,61.95,1070.7,No
8532-UEFWH,M,0,Yes,Yes,52,Yes,NO,No internet service,No internet service,No internet service,Two year,Mailed check,25.75,1345.85,No
6296-DDOOR,F,0,No,No,19,Yes,DSL,No,No,Yes,One year,Electronic check,58.2,1045.25,No
7951-VRDVK,F,0,No,No,36,Yes,DSL,Yes,Yes,Yes,One year,Bank transfer (automatic),85.85,3003.55,No
5931-FLJJF,M,1,Yes,No,7,Yes,FIBER OPTIC,No,No,No,Month-to-month,Mailed check,70.1,467.55,Yes
4815-YOSUK,M,0,Yes,Yes,72,Yes,FIBER OPTIC,Yes,Yes,No,One year,Credit card (automatic),104.9,7537.5,No
2659-VXMWZ,M,0,Yes,Yes,67,Yes,FIBER OPTIC,Yes,No,Yes,One year,Electronic check,111.3,7482.1,Yes
0380-NEAVX,M,1,No,No,34,Yes,FIBER OPTIC,No,No,Yes,One year,Electronic check,99.85,3343.15,No
3207-OYBWH,M,1,Yes,No,57,Yes,FIBER OPTIC,No,No,No,Month-to-month,Bank transfer (automatic),95.25,5427.05,Yes
4285-GYRQC,F,0,Yes,No,7,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,86.25,587.1,Yes
7216-EWTRS,F,1,Yes,No,1,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,100.8,100.8,Yes
4365-MSDYN,M,0,Yes,No,8,Yes,NO,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),19.55,161.15,No
7036-TYDEC,F,0,No,No,69,Yes,FIBER OPTIC,No,Yes,Yes,Two year,Electronic check,104.0,7028.5,No
5802-ADBRC,F,0,Yes,No,50,Yes,FIBER OPTIC,Yes,No,Yes,One year,Mailed check,104.4,5232.9,No
8076-FEZKJ,M,0,No,No,10,Yes,NO,No internet service,No internet service,No internet service,One year,Mailed check,19.5,225.85,No
5197-YPYBZ,F,0,Yes,Yes,12,Yes,NO,No internet service,No internet service,No internet service,Two year,Credit card (automatic),25.25,274.7,No
8337-MSSXB,F,0,No,No,14,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,86.3,1180.95,Yes
4312-GVYNH,F,0,Yes,No,70,No,DSL,Yes,Yes,No,Two year,Bank transfer (automatic),49.85,3370.2,No
8495-LJDFO,F,1,No,No,64,Yes,FIBER OPTIC,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),108.95,7111.3,No
0839-JTCUD,F,0,Yes,Yes,66,Yes,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),89.9,5958.85,No
5494-WOZRZ,F,0,Yes,Yes,71,Yes,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),82.0,5999.85,No
1302-UHBDD,M,1,No,No,20,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,89.95,1648.45,No
2234-EOFPT,M,0,Yes,No,72,Yes,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),79.35,5753.25,No
8619-IJNDK,F,0,Yes,Yes,71,Yes,DSL,Yes,Yes,No,Two year,Credit card (automatic),64.05,4492.9,No
8378-LKJAF,M,0,Yes,Yes,38,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Credit card (automatic),101.15,3956.7,No
8182-BJDSI,F,0,No,No,28,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,89.95,2625.55,Yes
2528-HFYZX,M,1,Yes,No,17,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,76.45,1233.4,Yes
1153-GNOLC,M,0,No,No,33,No,DSL,No,No,Yes,One year,Electronic check,39.1,1309.0,No
3298-QEICA,F,0,Yes,Yes,23,No,DSL,Yes,Yes,No,Two year,Mailed check,34.6,813.45,No
0788-DXBFY,M,0,Yes,Yes,58,Yes,NO,No internet service,No internet service,No internet service,One year,Electronic check,19.55,1108.8,No
3597-YASZG,F,1,Yes,No,70,Yes,FIBER OPTIC,No,Yes,Yes,Two year,Bank transfer (automatic),104.45,7349.35,No
3496-LFSZU,M,0,Yes,No,4,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,70.5,294.2,No
5242-UOWHD,M,0,Yes,Yes,45,Yes,NO,No internet service,No internet service,No internet service,Two year,Mailed check,20.35,929.2,No
2482-CZGBB,M,0,No,No,10,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,70.0,740.0,Yes
6479-SZPLM,M,0,Yes,Yes,36,Yes,NO,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.45,754.5,No
8097-VBQTZ,M,0,No,No,54,Yes,DSL,Yes,Yes,Yes,Month-to-month,Mailed check,69.9,3883.3,No
4500-HKANN,M,0,Yes,Yes,23,Yes,DSL,No,Yes,No,Two year,Mailed check,59.7,1414.2,No
9917-KWRBE,F,0,Yes,Yes,41,Yes,DSL,Yes,No,Yes,One year,Credit card (automatic),78.35,3211.2,No
3420-ZDBMA,M,1,No,No,5,Yes,FIBER OPTIC,No,No,No,Month-to-month,Mailed check,71.45,371.6,No
2212-LYASK,M,0,Yes,Yes,27,No,DSL,No,No,No,One year,Credit card (automatic),45.85,1246.4,No
1393-IMKZG,F,0,No,No,1,Yes,FIBER OPTIC,No,Yes,Yes,Month-to-month,Electronic check,95.85,95.85,No
8069-RHUXK,F,0,Yes,Yes,67,No,DSL,Yes,Yes,No,Two year,Credit card (automatic),35.7,2545.7,No
3398-GCPMU,F,1,Yes,Yes,72,Yes,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),89.55,6448.85,No
2908-WGAXL,F,0,Yes,Yes,56,Yes,NO,No internet service,No internet service,No internet service,Two year,Credit card (automatic),24.95,1468.9,No
3378-AJRAO,M,0,Yes,Yes,44,Yes,NO,No internet service,No internet service,No internet service,One year,Electronic check,24.85,1013.6,No
1013-QCWAM,F,1,Yes,No,66,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,100.8,6690.75,No
0866-QLSIR,F,0,No,No,34,Yes,DSL,Yes,Yes,No,One year,Mailed check,64.4,2088.75,Yes
6050-FFXES,F,0,Yes,No,69,Yes,FIBER OPTIC,No,Yes,Yes,Two year,Bank transfer (automatic),105.35,7240.65,No
7181-BQYBV,F,0,Yes,Yes,1,Yes,FIBER OPTIC,Yes,No,Yes,Month-to-month,Electronic check,102.45,102.45,Yes
0362-RAOQO,F,0,No,No,40,Yes,NO,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.65,830.25,No
9554-DFKIC,M,0,Yes,Yes,30,Yes,DSL,Yes,No,No,Month-to-month,Bank transfer (automatic),54.45,1588.7,No
5527-ACHSO,F,0,No,No,11,Yes,DSL,No,Yes,Yes,Month-to-month,Mailed check,70.5,829.3,No
0829-DDVLK,F,0,No,No,15,Yes,NO,No internet service,No internet service,No internet service,One year,Credit card (automatic),20.1,302.45,No
1399-UBQIU,M,0,No,No,11,Yes,DSL,No,No,Yes,Month-to-month,Electronic check,69.35,712.25,No
1813-JLKWR,F,0,Yes,Yes,64,Yes,NO,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),19.8,1336.65,No
0336-PIKEI,M,1,Yes,No,72,Yes,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),74.4,5360.75,No
7322-OCWHC,M,1,Yes,No,72,Yes,FIBER OPTIC,Yes,Yes,No,Two year,Bank transfer (automatic),93.05,6735.05,No
9537-VHDTA,F,0,No,Yes,1,Yes,DSL,Yes,No,No,Month-to-month,Mailed check,51.2,51.2,No
4957-TIALW,F,0,No,Yes,15,Yes,DSL,Yes,Yes,No,One year,Credit card (automatic),65.6,1010.0,No
2054-PJOCK,F,0,No,No,60,Yes,DSL,No,Yes,Yes,One year,Credit card (automatic),80.55,4847.05,No
9150-HEPMB,M,0,No,No,56,Yes,DSL,Yes,No,No,One year,Mailed check,52.7,3019.7,No
9030-QGZNL,F,0,No,No,8,Yes,NO,No internet service,No internet service,No internet service,Two year,Mailed check,20.85,161.65,No
6204-IEUXJ,F,0,No,No,3,Yes,FIBER OPTIC,No,Yes,No,Month-to-month,Credit card (automatic),80.1,217.55,Yes
3126-WQMGH,F,0,Yes,No,49,Yes,DSL,No,No,No,Month-to-month,Credit card (automatic),52.15,2583.75,No
4529-CKBCL,F,0,No,No,2,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,80.2,146.05,Yes
2506-CLAKW,F,0,No,No,6,Yes,FIBER OPTIC,Yes,Yes,No,Month-to-month,Bank transfer (automatic),98.15,567.45,Yes
7176-WRTNX,M,0,No,No,70,Yes,FIBER OPTIC,Yes,Yes,Yes,Two year,Bank transfer (automatic),114.95,7711.25,No
1583-IHQZE,M,0,No,No,12,Yes,FIBER OPTIC,No,Yes,Yes,Month-to-month,Mailed check,112.95,1384.75,Yes
5732-IKGQH,M,1,Yes,No,52,Yes,FIBER OPTIC,Yes,Yes,Yes,One year,Bank transfer (automatic),104.45,5481.25,No
9239-GZHZE,F,0,Yes,No,72,Yes,FIBER OPTIC,Yes,Yes,Yes,Two year,Credit card (automatic),113.65,8124.2,No
7205-BAIAD,F,0,No,No,40,Yes,NO,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),20.6,827.3,No
0151-ONTOV,F,0,No,No,1,Yes,FIBER OPTIC,No,No,No,Month-to-month,Mailed check,70.9,70.9,Yes
4140-MUHUG,F,1,No,No,3,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,86.85,220.95,Yes
0093-EXYQL,F,1,No,No,40,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,91.55,3673.6,No
8064-RAVOH,M,0,No,Yes,1,Yes,DSL,No,No,No,Month-to-month,Electronic check,49.85,49.85,No
0219-QAERP,M,0,Yes,No,30,Yes,NO,No internet service,No internet service,No internet service,One year,Credit card (automatic),19.8,576.65,No
0320-JDNQG,M,0,Yes,Yes,23,Yes,FIBER OPTIC,Yes,Yes,Yes,Month-to-month,Electronic check,99.85,2331.3,Yes
7180-PISOG,M,0,Yes,Yes,1,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,74.5,74.5,Yes
9168-INPSZ,F,1,Yes,No,44,Yes,FIBER OPTIC,No,Yes,Yes,Month-to-month,Electronic check,104.15,4495.65,No
3571-RFHAR,M,0,No,No,65,Yes,FIBER OPTIC,No,Yes,Yes,Month-to-month,Electronic check,109.15,6941.2,Yes
0015-UOCOJ,F,1,No,No,7,Yes,DSL,Yes,No,No,Month-to-month,Electronic check,48.2,340.35,No
5334-AFQJB,M,1,No,No,72,Yes,NO,No internet service,No internet service,No internet service,Two year,Credit card (automatic),25.1,1789.9,No
2754-SDJRD,F,1,No,No,8,Yes,FIBER OPTIC,No,Yes,Yes,Month-to-month,Credit card (automatic),100.15,908.55,No
9578-VRMNM,F,0,No,No,16,Yes,DSL,No,No,No,Month-to-month,Credit card (automatic),65.2,1043.35,Yes
1587-FKLZB,M,1,Yes,Yes,66,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Credit card (automatic),99.5,6822.15,Yes
6140-QNRQQ,M,0,No,No,1,Yes,FIBER OPTIC,No,No,No,Month-to-month,Mailed check,71.55,71.55,Yes
8963-JLGJT,M,0,No,Yes,3,Yes,DSL,Yes,No,No,Month-to-month,Mailed check,55.9,157.55,No
4307-KTUMW,M,0,Yes,No,53,Yes,FIBER OPTIC,Yes,No,No,Month-to-month,Electronic check,93.9,5029.2,Yes
1465-LNTLJ,M,1,Yes,No,8,Yes,DSL,No,Yes,No,Month-to-month,Credit card (automatic),64.4,581.7,No
5440-FLBQG,M,1,Yes,No,69,Yes,FIBER OPTIC,No,Yes,Yes,Two year,Bank transfer (automatic),108.4,7318.2,Yes
2135-DQWAQ,F,0,No,No,5,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Mailed check,85.3,420.45,No
4056-QHXHZ,F,0,Yes,Yes,72,Yes,FIBER OPTIC,Yes,Yes,Yes,Two year,Mailed check,107.45,7576.7,No
7470-MCQTK,F,0,Yes,No,13,No,DSL,No,No,Yes,Month-to-month,Bank transfer (automatic),48.75,633.4,Yes
7488-MXJIV,F,0,No,No,4,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,85.65,321.65,Yes
7401-JIXNM,F,0,Yes,Yes,54,Yes,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),91.3,4965.0,No
9339-FIIJL,M,0,Yes,No,72,Yes,DSL,No,Yes,Yes,Two year,Bank transfer (automatic),85.95,6151.9,No
2027-FECZV,M,0,No,No,12,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Electronic check,106.7,1253.9,Yes
2672-DZUOY,M,0,No,No,1,No,DSL,No,No,No,Month-to-month,Electronic check,25.15,25.15,Yes
4706-DGAHW,M,1,No,No,1,Yes,DSL,No,No,No,Month-to-month,Electronic check,45.2,45.2,No
3870-MQAMG,F,0,Yes,No,54,Yes,FIBER OPTIC,No,Yes,Yes,One year,Electronic check,110.35,5893.15,Yes
6670-MFRPK,M,0,Yes,Yes,69,Yes,FIBER OPTIC,No,No,No,Two year,Credit card (automatic),79.2,5420.65,No
6177-PEVRA,F,0,No,No,48,Yes,DSL,Yes,No,No,Two year,Credit card (automatic),55.5,2627.35,No
4800-CZMPC,F,0,Yes,Yes,48,Yes,FIBER OPTIC,Yes,No,Yes,One year,Credit card (automatic),103.25,5037.55,Yes
4813-HQMGZ,F,0,Yes,No,8,Yes,FIBER OPTIC,No,Yes,No,Month-to-month,Electronic check,90.25,743.75,No
7579-KKLOE,M,0,Yes,Yes,71,Yes,DSL,Yes,Yes,Yes,Two year,Mailed check,91.25,6589.6,No
7377-DMMRI,M,0,No,No,2,Yes,DSL,Yes,No,No,Month-to-month,Electronic check,47.8,92.45,Yes
8402-EIVQS,M,0,Yes,No,67,Yes,FIBER OPTIC,Yes,No,Yes,One year,Credit card (automatic),100.9,6733.15,No
4947-DSMXK,M,0,Yes,Yes,34,Yes,FIBER OPTIC,No,No,Yes,Month-to-month,Bank transfer (automatic),97.7,3410.0,No
7245-NIIWQ,F,0,No,No,3,Yes,FIBER OPTIC,No,No,No,Month-to-month,Electronic check,69.85,199.85,No
0002-ORFBO,F,0,Yes,Yes,9,Yes,DSL,No,Yes,Yes,One year,Mailed check,65.6,593.3,No
3324-OIRTO,M,0,Yes,Yes,71,Yes,FIBER OPTIC,Yes,No,Yes,One year,Bank transfer (automatic),104.65,7288.4,No
5414-OFQCB,M,0,No,No,57,Yes,FIBER OPTIC,No,Yes,Yes,Two year,Credit card (automatic),90.45,5229.8,No
